"date","open","high","low","close","volume"
"2018-11-23","24.8100","25.0100","23.4600","24.7200","6703331"
"2018-11-16","25.4700","25.5400","24.3500","24.7900","9699877"
"2018-11-09","24.3100","25.6300","24.2400","25.5700","7813862"
"2018-11-02","23.4400","25.2100","22.4900","24.4000","15678301"
"2018-10-26","24.9400","25.0000","23.1000","23.1300","10695666"
"2018-10-19","23.5400","25.2400","23.4200","24.9000","10936028"
"2018-10-12","24.3600","24.6000","22.8850","23.5200","9216345"
"2018-10-05","26.3000","26.4200","24.4000","24.4600","7479439"
"2018-09-28","25.7600","26.6200","25.5500","26.0800","9900777"
"2018-09-21","26.1300","26.1850","25.5600","25.8400","7958986"
"2018-09-14","25.6200","26.2750","25.3607","26.1300","7708963"
"2018-09-07","26.0400","26.1900","25.3300","25.5900","6869265"
"2018-08-31","25.7000","26.3600","25.3801","26.1100","8842827"
"2018-08-24","25.2500","25.7100","24.9000","25.5800","10842062"
"2018-08-17","24.9200","25.2700","24.2900","25.1600","10171301"
"2018-08-10","24.7800","25.6000","24.5900","24.9300","23075223"
"2018-08-03","25.9100","26.2300","24.2150","24.8100","15524571"
"2018-07-27","26.3500","26.7800","25.6400","25.8100","7473261"
"2018-07-20","26.1000","26.7300","25.7600","26.3900","8091263"
"2018-07-13","26.0000","26.2400","24.9302","26.0000","8508086"
"2018-07-06","24.4100","26.0400","24.4100","25.9500","8114404"
"2018-06-29","25.3500","25.5000","24.0400","24.6400","16526530"
"2018-06-22","26.3700","26.3800","25.5900","25.7500","12652123"
"2018-06-15","25.6200","26.7800","25.6100","26.4500","13972810"
"2018-06-08","25.0200","25.6100","24.2200","25.5300","29922957"
"2018-06-01","23.8200","25.0400","23.7000","24.9300","7425419"
"2018-05-25","23.6000","24.0400","23.4700","23.9500","8167852"
"2018-05-18","23.3300","24.2800","23.2900","23.5700","10225291"
"2018-05-11","23.3700","25.0000","22.6500","23.2400","9398752"
"2018-05-04","20.6500","23.7900","20.4400","23.2700","23896617"
"2018-04-27","20.2600","20.8100","20.0050","20.6700","8934079"
"2018-04-20","19.9200","20.8300","19.7900","20.2800","10184209"
"2018-04-13","20.3900","20.9300","19.7100","19.8500","9441232"
"2018-04-06","21.2900","21.3600","20.1600","20.2500","11664305"
"2018-03-29","21.6300","22.0000","21.1200","21.4500","9323012"
"2018-03-23","22.0500","22.3300","21.2350","21.2600","14712564"
"2018-03-16","22.8900","22.9900","21.7700","22.1500","21890896"
"2018-03-09","22.8700","23.2700","22.5450","22.8100","11194485"
"2018-03-02","23.9400","24.0900","22.4900","22.9300","12792605"
"2018-02-23","23.1000","23.9266","22.9600","23.8100","9667863"
"2018-02-16","18.6900","23.8200","18.5200","23.2600","17737596"
"2018-02-09","20.0000","20.3200","17.9100","18.5500","16334226"
"2018-02-02","21.0300","21.1200","20.1800","20.1900","11035790"
"2018-01-26","20.5900","21.1600","20.2500","21.1000","9841690"
"2018-01-19","20.6100","20.8800","20.4000","20.6700","6728936"
"2018-01-12","20.4200","20.8400","20.2050","20.5300","12974889"
"2018-01-05","20.6400","21.2900","19.9950","20.4300","8018201"
"2017-12-29","20.5400","20.9301","20.4900","20.5000","9720646"
"2017-12-22","20.5100","20.8400","20.1700","20.7600","8177144"
"2017-12-15","19.3400","20.4500","19.3000","20.4200","11252885"
"2017-12-08","19.7500","19.9900","19.1600","19.3000","8490009"
"2017-12-01","19.3000","20.0700","19.0400","19.6200","7313985"
"2017-11-24","19.5700","19.6900","19.0200","19.3400","5439650"
"2017-11-17","18.8900","19.5500","18.3600","19.5000","18927676"
"2017-11-10","18.7800","19.3300","18.6600","18.9300","7936275"
"2017-11-03","18.1100","20.0500","17.9200","18.7400","14391560"
"2017-10-27","18.3100","18.4000","17.7900","18.1500","7807239"
"2017-10-20","18.2400","18.5400","18.1000","18.2200","5865623"
"2017-10-13","18.0700","18.2950","17.9300","18.1100","8903281"
"2017-10-06","18.1500","18.4900","17.9650","18.1600","6456991"
"2017-09-29","18.1300","18.3500","17.9700","18.1000","7305333"
"2017-09-22","18.2100","18.3500","17.8900","18.1300","7648390"
"2017-09-15","17.6200","18.7900","17.4900","18.2000","11647407"
"2017-09-08","18.3600","18.5200","17.5550","17.6900","8128598"
"2017-09-01","18.4600","18.5800","18.3000","18.3900","12181272"
"2017-08-25","17.3800","18.4400","17.3100","18.3500","17154746"
"2017-08-18","17.9700","18.4300","17.3000","17.4000","14137593"
"2017-08-11","19.0200","19.4850","17.8100","17.8900","16308812"
"2017-08-04","21.9100","23.0000","19.5000","19.7300","32514166"
"2017-07-28","22.0000","22.2400","21.4700","21.8100","16042889"
"2017-07-21","21.7200","22.3000","21.5300","22.0100","8308994"
"2017-07-14","21.3900","22.0200","21.1300","21.7100","8350837"
"2017-07-07","21.8800","22.2100","21.1700","21.4300","7620364"
"2017-06-30","22.6800","22.7600","21.7400","21.7700","16221106"
"2017-06-23","22.4800","22.9600","22.2500","22.6700","16388741"
"2017-06-16","22.5800","22.8310","22.3600","22.5500","12093132"
"2017-06-09","22.6700","22.7700","22.1152","22.6600","13102663"
"2017-06-02","22.5000","23.0000","22.3950","22.7000","18289648"
"2017-05-26","22.8700","23.7400","22.4900","22.5600","16750838"
"2017-05-19","24.3400","24.5500","22.5900","22.8100","20017663"
"2017-05-12","24.7300","24.8400","24.1200","24.2500","15183161"
"2017-05-05","23.5000","25.0100","23.3700","24.6900","32354537"
"2017-04-28","23.3700","23.5400","23.0300","23.4100","18783077"
"2017-04-21","22.0400","23.1690","21.7700","23.0900","61876787"
"2017-04-13","21.2500","21.5400","21.0300","21.0800","9535587"
"2017-04-07","21.1300","21.3500","20.0900","21.1800","15347751"
"2017-03-31","20.7500","21.6800","20.7150","21.1900","7967809"
"2017-03-24","21.7600","21.8900","20.8200","20.9100","11011097"
"2017-03-17","21.9200","22.1700","21.6400","21.8200","9288089"
"2017-03-10","22.0700","22.0900","21.4300","21.9400","8876182"
"2017-03-03","21.7600","22.3300","21.5500","22.1500","16457551"
"2017-02-24","21.2500","21.9400","20.8900","21.7900","23391991"
"2017-02-17","22.7300","22.8200","21.0200","21.3000","22437827"
"2017-02-10","24.8500","25.0000","21.4200","22.7700","45711121"
"2017-02-03","24.7100","25.0213","24.2800","24.9200","14042089"
"2017-01-27","24.8000","24.9300","24.4150","24.7800","11728480"
"2017-01-20","25.0800","25.1200","24.5200","24.7600","6562082"
"2017-01-13","24.7500","25.3300","24.6700","25.1400","11703272"
"2017-01-06","25.1600","25.8926","24.6100","24.8600","8187823"
"2016-12-30","24.9000","25.2100","24.7375","24.9500","5308188"
"2016-12-23","25.2100","25.8500","24.6900","24.8400","12163493"
"2016-12-16","26.7000","27.3500","25.1900","25.4200","13682012"
"2016-12-09","25.5700","27.0900","25.0800","27.0700","12057354"
"2016-12-02","26.0600","26.7400","25.3100","25.5700","11489097"
"2016-11-25","25.8700","26.3850","25.5050","26.3200","7700597"
"2016-11-18","24.9900","25.9100","24.4800","25.7000","14153262"
"2016-11-11","23.8500","24.9600","23.1400","24.9400","27467649"
"2016-11-04","25.7100","26.4500","22.9000","23.1800","34560227"
"2016-10-28","25.9200","26.0200","25.3000","25.6700","9712327"
"2016-10-21","26.1800","26.4800","25.3100","25.7800","12979978"
"2016-10-14","26.9100","27.1000","25.9500","26.1600","10739553"
"2016-10-07","28.0200","28.2250","26.5800","26.7500","14464954"
"2016-09-30","26.9800","28.4250","26.8600","28.1800","13778370"
"2016-09-23","26.9600","27.7600","26.5500","27.1600","12721002"
"2016-09-16","28.0700","28.8375","26.9050","27.0000","15257848"
"2016-09-09","28.7800","29.4500","28.1700","28.1800","10054474"
"2016-09-02","28.0000","28.8300","27.9100","28.6900","9531965"
"2016-08-26","26.9600","28.2300","26.9100","28.0200","13077628"
"2016-08-19","27.2800","27.6800","26.5110","26.9900","11633055"
"2016-08-12","26.8300","27.3050","26.4400","27.3000","17862261"
"2016-08-05","29.1900","29.5800","25.9000","26.9500","30754627"
"2016-07-29","29.1400","29.6300","28.8500","29.1500","14916001"
"2016-07-22","28.9300","29.5700","28.9300","29.2000","10080926"
"2016-07-15","27.8500","29.0800","27.7600","28.9800","10018672"
"2016-07-08","26.8100","27.8400","26.3200","27.8000","9958818"
"2016-07-01","25.2500","27.0100","24.8600","26.8600","16098331"
"2016-06-24","27.3700","27.8400","25.4500","25.4500","24611259"
"2016-06-17","27.9200","28.0000","26.5600","27.1700","13355936"
"2016-06-10","28.0600","28.9100","27.6900","28.0600","13290086"
"2016-06-03","28.3200","28.4600","27.7000","28.0700","7854918"
"2016-05-27","27.7900","28.4600","27.5300","28.3100","7850427"
"2016-05-20","28.9700","28.9900","27.4500","27.8500","15065333"
"2016-05-13","28.5600","29.4900","28.3600","29.0100","11497683"
"2016-05-06","28.9600","29.0800","28.1600","28.6700","9771002"
"2016-04-29","28.0400","29.7600","27.6300","28.9500","13681664"
"2016-04-22","28.3000","28.8400","27.7700","28.0200","8730872"
"2016-04-15","29.0200","29.0500","27.0000","28.4600","21556144"
"2016-04-08","29.2200","29.7300","28.6600","28.9000","11393772"
"2016-04-01","27.5500","29.2900","27.3700","29.2900","9628289"
"2016-03-24","27.1700","27.8000","27.1700","27.5200","5551138"
"2016-03-18","28.0000","28.1200","27.1000","27.3000","9263719"
"2016-03-11","27.9700","28.4200","27.0500","28.0500","10084304"
"2016-03-04","27.2500","29.0350","27.0800","28.1200","22452020"
"2016-02-26","27.9200","28.4700","26.6300","27.2300","19338425"
"2016-02-19","26.1700","27.5900","25.8100","27.5500","12981809"
"2016-02-12","23.9300","26.5300","22.0301","25.9100","29154440"
"2016-02-05","25.4600","25.7600","24.1700","24.2900","13285956"
"2016-01-29","25.8100","25.9750","24.2500","25.6100","10981755"
"2016-01-22","25.3300","26.0400","24.6200","25.9800","12386105"
"2016-01-15","26.0900","26.4800","24.6801","24.9300","10265522"
"2016-01-08","27.4200","27.4800","25.7600","25.8700","14729286"
"2015-12-31","27.9100","28.4600","27.6200","27.9700","4008753"
"2015-12-24","28.7000","28.9300","27.7150","28.0000","4611246"
"2015-12-18","27.7400","29.7999","27.6700","28.6100","11166731"
"2015-12-11","29.5500","29.8800","27.6700","27.7600","7673132"
"2015-12-04","29.6400","29.8750","29.0650","29.7300","16132239"
"2015-11-27","29.6200","30.0000","28.2900","29.6800","8658061"
"2015-11-20","28.0400","29.5900","27.5700","29.5100","8944399"
"2015-11-13","29.3100","29.5000","28.0000","28.1300","11199223"
"2015-11-06","29.3400","30.0000","28.8350","29.4000","17586786"
"2015-10-30","29.9500","30.4550","28.6400","29.3200","9762094"
"2015-10-23","29.2800","30.2500","29.2400","29.8500","5281076"
"2015-10-16","28.7400","29.7100","28.3100","29.5800","5996953"
"2015-10-09","28.4000","29.0800","28.0400","28.7600","7040814"
"2015-10-02","27.8500","28.0600","26.7900","28.0500","7049060"
"2015-09-25","28.5700","28.7200","27.5950","27.9400","5695130"
"2015-09-18","28.4800","29.6100","28.3200","28.4100","9369950"
"2015-09-11","28.2200","29.1100","27.6400","28.4800","5921380"
"2015-09-04","27.5500","28.0600","26.3900","27.7800","7068422"
"2015-08-28","26.3900","28.0500","25.2500","27.8100","13302627"
"2015-08-21","28.5300","29.0600","27.3100","27.3200","6632290"
"2015-08-14","28.2600","28.6700","27.1800","28.5000","9279103"
"2015-08-07","26.5400","28.8000","26.2400","28.1200","26261780"
"2015-07-31","25.4300","26.7100","25.0800","26.6000","5569407"
"2015-07-24","26.0700","26.1400","25.3450","25.5000","4184694"
"2015-07-17","25.8100","26.4300","25.7200","26.0000","6554654"
"2015-07-10","23.7500","25.7400","23.7200","25.6500","10152710"
"2015-07-02","24.3000","24.3400","23.4200","24.0600","5335376"
"2015-06-26","24.5700","24.8100","24.0600","24.4000","13250036"
"2015-06-19","23.8000","24.8000","23.7500","24.5100","9139286"
"2015-06-12","25.5100","25.5700","24.2200","24.3200","9611329"
"2015-06-05","26.2500","26.6100","24.5510","25.5600","18157552"
"2015-05-29","26.1600","26.4100","25.6500","26.0900","9445523"
"2015-05-22","26.2900","26.8300","25.5124","26.1600","15111175"
"2015-05-15","25.2200","26.7100","24.8700","26.1900","5054254"
"2015-05-08","25.2800","25.9400","25.1457","25.2100","5070191"
"2015-05-01","25.6100","25.7600","24.8100","25.2300","1966232"
"2015-04-24","25.0300","25.5700","24.7900","25.5400","4357915"
"2015-04-17","25.2200","26.0400","24.9300","24.9500","4121859"
"2015-04-10","24.5000","25.2800","24.0400","25.2200","5800168"
"2015-04-02","23.9500","24.5500","23.4500","24.1300","4923053"
"2015-03-27","22.7800","24.1500","22.7550","23.8800","4834343"
"2015-03-20","22.1600","23.0000","21.7800","22.8100","8748222"
"2015-03-13","21.5100","22.3200","21.3250","22.1100","6278053"
"2015-03-06","21.6600","22.0000","21.2500","21.4400","4789675"
"2015-02-27","21.1500","22.0500","21.0000","21.7600","6784308"
"2015-02-20","21.8500","22.7100","21.1000","21.2300","7813941"
"2015-02-13","22.0900","22.3200","21.5500","21.7400","7696994"
"2015-02-06","20.3800","22.3600","19.9200","22.1800","15786478"
"2015-01-30","20.2500","20.5700","19.2200","20.4300","3628318"
"2015-01-23","19.6300","20.8500","19.5500","20.7100","2959934"
"2015-01-16","19.7900","20.2500","19.2300","19.7000","1781650"
"2015-01-09","20.1800","20.4900","19.2800","19.8300","3655349"
"2015-01-02","20.4500","20.5100","19.8600","20.0900","1460919"
"2014-12-26","19.9400","20.5000","19.8300","20.4700","816722"
"2014-12-19","19.4200","20.5700","19.0700","19.9400","4112108"
"2014-12-12","18.8700","19.4900","18.6301","19.3700","3572530"
"2014-12-05","18.7200","19.3000","18.1500","18.9300","5226417"
"2014-11-28","18.5500","18.7500","18.1100","18.7400","3151226"
"2014-11-21","18.5400","18.6600","17.9700","18.5600","2054185"
"2014-11-14","17.4500","18.6200","17.3400","18.5400","3513449"
"2014-11-07","17.2500","18.0300","16.8800","17.4500","5026815"
"2014-10-31","16.7900","17.4800","16.6000","17.2000","2958461"
"2014-10-24","16.0500","17.0000","15.8000","16.9100","2817416"
"2014-10-17","16.1800","16.1900","14.8600","16.0700","5556755"
"2014-10-10","18.0000","18.1400","16.0700","16.1100","2935416"
"2014-10-03","18.0400","18.1900","17.1400","17.9900","3250271"
"2014-09-26","18.8600","18.9800","17.8900","18.0600","3392075"
"2014-09-19","18.5100","18.8300","17.9700","18.8100","3537097"
"2014-09-12","18.4100","18.7400","18.2300","18.5000","2640349"
"2014-09-05","18.1900","18.5800","17.9200","18.4700","1863552"
"2014-08-29","18.3300","18.5000","17.9500","18.2300","2084247"
"2014-08-22","18.6000","18.9000","18.1100","18.2100","1800779"
"2014-08-15","18.4300","18.9500","18.1500","18.5000","2855261"
"2014-08-08","18.8100","19.5000","17.6500","18.4100","5198666"
"2014-08-01","19.5600","19.6450","18.4000","18.7500","2641796"
"2014-07-25","19.3000","19.8500","19.2180","19.5600","1195833"
"2014-07-18","19.9800","19.9800","19.0400","19.3700","2419757"
"2014-07-11","20.0000","20.2100","19.6500","19.7950","2953813"
"2014-07-03","20.1800","20.3250","19.7400","20.0900","2178167"
"2014-06-27","20.1000","20.5400","19.1000","20.2650","9136126"
"2014-06-20","19.2000","20.9100","18.9900","20.0500","11843854"
"2014-06-13","18.8300","19.5500","18.7000","19.2300","5460951"
"2014-06-06","19.3300","19.4750","18.2000","18.8000","4600596"
"2014-05-30","17.8500","19.2600","16.5100","19.2000","4278632"
"2014-05-23","16.3900","17.2200","16.2500","17.0900","3304552"
"2014-05-16","15.4500","16.4100","15.4500","16.2900","3640224"
"2014-05-09","16.0000","16.3000","15.0000","15.5400","6193698"
"2014-05-02","16.5700","16.9400","16.0000","16.4000","4041004"
"2014-04-25","16.5000","17.7200","16.3000","16.6500","4513155"
