"fiscalDateEnding","reportedCurrency","totalAssets","intangibleAssets","earningAssets","otherCurrentAssets","totalLiabilities","totalShareholderEquity","deferredLongTermLiabilities","otherCurrentLiabilities","commonStock","retainedEarnings","otherLiabilities","goodwill","otherAssets","cash","totalCurrentLiabilities","shortTermDebt","currentLongTermDebt","otherShareholderEquity","propertyPlantEquipment","totalCurrentAssets","longTermInvestments","netTangibleAssets","shortTermInvestments","netReceivables","longTermDebt","inventory","accountsPayable","totalPermanentEquity","additionalPaidInCapital","commonStockTotalEquity","preferredStockTotalEquity","retainedEarningsTotalEquity","treasuryStock","accumulatedAmortization","otherNonCurrrentAssets","deferredLongTermAssetCharges","totalNonCurrentAssets","capitalLeaseObligations","totalLongTermDebt","otherNonCurrentLiabilities","totalNonCurrentLiabilities","negativeGoodwill","warrants","preferredStockRedeemable","capitalSurplus","liabilitiesAndShareholderEquity","cashAndShortTermInvestments","accumulatedDepreciation","commonStockSharesOutstanding"
"2019-12-31","USD","5689957000","573653000","None","139211000","4742288000","939081000","107402000","156572000","2943000","-763482000","397036000","2633251000","627726000","436176000","1025543000","81614000","81614000","-149306000","641722000","1121920000","27494000","-2267823000","None","546533000","3261821000","None","787357000","None","None","2943000","None","-763482000","-468618000","None","670105000","None","21812000","49970000","3261821000","347522000","3716745000","None","None","None","2317544000","5689957000","436176000","None","273733000"
"2018-12-31","USD","5806381000","613248000","None","170243000","4832110000","967066000","135753000","185159000","2917000","-768566000","476248000","2552369000","634698000","509265000","1018395000","68435000","68435000","-132724000","790372000","1187630000","27769000","-2198551000","None","508122000","3337467000","None","764801000","None","None","2917000","None","-768566000","-377980000","None","610671000","24322000","4618751000","None","3337467000","340495000","3813715000","None","None","None","2243419000","5806381000","509265000","None","275352000"
"2017-12-31","USD","5649364000","683205000","None","108753000","4950864000","693302000","99801000","170358000","2891000","-1053446000","579986000","2554987000","620666000","361381000","972147000","57138000","57138000","-88484000","799194000","960692000","27527000","-2544890000","0","490558000","3398731000","0","744651000","698500000","2174187000","2891000","0","-1053446000","-341846000","None","591942000","31817000","4688672000","None","3398731000","480185000","3978717000","None","None","None","2174187000","5649364000","361381000","None","274342175"
"2016-12-31","USD","5724570000","775437000","None","88600000","5098955000","623036000","88957000","287609000","2854000","-1141116000","656316000","2548447000","768444000","364114000","1166358000","169246000","169246000","-122799000","753279000","853381000","25582000","-2700848000","0","400667000","3276281000","0","709503000","625615000","2105843000","2854000","0","-1141116000","-221746000","None","673159000","95285000","4871189000","None","3276281000","567359000","3932597000","None","None","None","2105843000","5724570000","364114000","None","276949802"
"2015-12-31","USD","5393627000","836553000","None","81167000","4909487000","482702000","83562000","195136000","2790000","-1328730000","729833000","2440431000","686678000","321132000","1000488000","190315000","194227000","-97135000","627529000","778088000","24348000","-2794282000","0","375789000","3169344000","0","615037000","0","0","2790000","0","-1328730000","-110548000","None","642214000","44464000","4615539000","None","3169344000","656093000","3908999000","None","None","None","2016325000","5393627000","321132000","None","274955830"
