"fiscalDateEnding","reportedCurrency","totalRevenue","totalOperatingExpense","costOfRevenue","grossProfit","ebit","netIncome","researchAndDevelopment","effectOfAccountingCharges","incomeBeforeTax","minorityInterest","sellingGeneralAdministrative","otherNonOperatingIncome","operatingIncome","otherOperatingExpense","interestExpense","taxProvision","interestIncome","netInterestIncome","extraordinaryItems","nonRecurring","otherItems","incomeTaxExpense","totalOtherIncomeExpense","discontinuedOperations","netIncomeFromContinuingOperations","netIncomeApplicableToCommonShares","preferredStockAndOtherAdjustments"
"2020-12-31","USD","None","None","None","None","None","None","None","None","None","1454000000","None","None","None","None","None","None","None","None","None","None","None","292000000","None","None","None","721000000","None"
"2019-12-31","USD","24578000000","24498000000","20509000000","4069000000","2174000000","-862000000","1343000000","None","-665000000","1492000000","2646000000","None","80000000","None","685000000","110000000","44000000","-641000000","None","None","None","110000000","-104000000","None","-775000000","-862000000","None"
"2018-12-31","USD","21461268000","21714108000","17419247000","4042021000","1559376000","-976091000","1460370000","None","-1004745000","1390000000","2834491000","46399000","-252840000","135233000","663071000","57837000","24533000","-638538000","None","None","None","58000000","-113367000","None","-1062582000","-976000000","None"
"2017-12-31","USD","11758751000","13390837000","9536264000","2222487000","-101770000","-1961400000","1378073000","None","-2209032000","1395080000","2476500000","-105687000","-1632086000","None","471259000","31546000","19686000","-451573000","-722646000","None","None","32000000","-125373000","None","-2240578000","-1962000000","None"
"2016-12-31","USD","7000132000","7667472000","5400875000","1599257000","399561000","-674914000","834408000","None","-746348000","1152214000","1432189000","119802000","-667340000","None","198810000","26698000","8530000","-190280000","None","None","None","26698000","111272000","None","-773046000","-674914000","None"
