"fiscalDateEnding","reportedCurrency","totalAssets","intangibleAssets","earningAssets","otherCurrentAssets","totalLiabilities","totalShareholderEquity","deferredLongTermLiabilities","otherCurrentLiabilities","commonStock","retainedEarnings","otherLiabilities","goodwill","otherAssets","cash","totalCurrentLiabilities","shortTermDebt","currentLongTermDebt","otherShareholderEquity","propertyPlantEquipment","totalCurrentAssets","longTermInvestments","netTangibleAssets","shortTermInvestments","netReceivables","longTermDebt","inventory","accountsPayable","totalPermanentEquity","additionalPaidInCapital","commonStockTotalEquity","preferredStockTotalEquity","retainedEarningsTotalEquity","treasuryStock","accumulatedAmortization","otherNonCurrrentAssets","deferredLongTermAssetCharges","totalNonCurrentAssets","capitalLeaseObligations","totalLongTermDebt","otherNonCurrentLiabilities","totalNonCurrentLiabilities","negativeGoodwill","warrants","preferredStockRedeemable","capitalSurplus","liabilitiesAndShareholderEquity","cashAndShortTermInvestments","accumulatedDepreciation","commonStockSharesOutstanding"
"2020-12-31","USD","None","None","None","None","None","None","None","2210000000","22225000000","None","4614000000","None","1536000000","None","14248000000","None","None","None","23375000000","26717000000","None","21705000000","None","1886000000","None","4101000000","6051000000","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"2019-12-31","USD","34309000000","339000000","None","246000000","26842000000","6618000000","None","3636000000","181000","-6083000000","2905000000","198000000","1469000000","6268000000","10667000000","1785000000","1785000000","-36000000","20199000000","12103000000","1000000","6081000000","None","1324000000","11634000000","3552000000","3771000000","None","None","None","None","None","None","None","1077000000","None","22206000000","1050000000","11634000000","408000000","16175000000","None","None","None","12736819000","None","6268000000","None","177000000"
"2018-12-31","USD","29739614000","282492000","None","558222000","23981974000","4923243000","None","875460000","173000","-5317832000","2318000000","68159000","1380000000","3685618000","9992136000","2567699000","2567699000","-8000000","19691000000","8306308000","421548000","4573000000","192551000","949022000","9403672000","3113446000","3404451000","None","None","173000","None","-5317832000","None","None","969876000","None","21433306000","1855900000","9403672000","636409000","13989838000","None","555964000","None","10249120000","29739614000","3685618000","None","172603000"
"2017-12-31","USD","28655372000","361502000","None","423688000","23420784000","4237242000","1177799000","1008385000","169000","-4974299000","4196294000","60237000","1166193000","3367914000","7674670000","796549000","896549000","33348000","20491616000","6570520000","456652000","3815503000","155323000","515381000","9418389000","2263537000","2390250000","0","9178024000","169000","70000","-4974299000","0","None","714845000","None","22084852000","1801010000","9415700000","2695386000","15746114000","None","397804000","None","9178024000","28655372000","3367914000","None","168797000"
"2016-12-31","USD","22664076000","376145000","None","194465000","17125990000","4752911000","851790000","179504000","161000","-2997237000","3546009000","0","991218000","3393216000","5827005000","984211000","1150147000","-23740000","15036917000","6259796000","506302000","4376766000","105519000","499142000","5978284000","2067454000","1860341000","0","7773727000","161000","8784000","-2997237000","0","None","484916000","None","16404280000","1459684000","5860049000","2507395000","11298985000","None","375823000","None","7773727000","22664076000","3498735000","None","161561000"
