"fiscalDateEnding","reportedCurrency","totalRevenue","totalOperatingExpense","costOfRevenue","grossProfit","ebit","netIncome","researchAndDevelopment","effectOfAccountingCharges","incomeBeforeTax","minorityInterest","sellingGeneralAdministrative","otherNonOperatingIncome","operatingIncome","otherOperatingExpense","interestExpense","taxProvision","interestIncome","netInterestIncome","extraordinaryItems","nonRecurring","otherItems","incomeTaxExpense","totalOtherIncomeExpense","discontinuedOperations","netIncomeFromContinuingOperations","netIncomeApplicableToCommonShares","preferredStockAndOtherAdjustments"
"2020-01-31","USD","10918000000","3922000000","4150000000","6768000000","3022000000","2796000000","2829000000","None","2970000000","None","1093000000","176000000","2846000000","None","52000000","174000000","178000000","126000000","None","None","None","174000000","-2000000","None","2796000000","2796000000","None"
"2019-01-31","USD","11716000000","7912000000","4545000000","7171000000","4216000000","4141000000","2376000000","None","3896000000","None","991000000","150000000","3804000000","None","58000000","-245000000","136000000","78000000","368000000","None","None","-245000000","14000000","None","4141000000","4141000000","None"
"2018-01-31","USD","9714000000","6504000000","3892000000","5822000000","3456000000","3047000000","1797000000","None","3196000000","None","815000000","47000000","3210000000","None","61000000","149000000","69000000","8000000","133000000","None","None","149000000","-22000000","None","3047000000","3047000000","None"
"2017-01-31","USD","6910000000","4973000000","2847000000","4063000000","2150000000","1666000000","1463000000","None","1905000000","None","663000000","29000000","1937000000","None","58000000","239000000","54000000","-4000000","None","3000000","None","239000000","-28000000","None","1666000000","1666000000","None"
"2016-01-31","USD","5010000000","2064000000","2199000000","2811000000","790000000","614000000","1331000000","None","743000000","None","602000000","43000000","747000000","None","47000000","129000000","-8000000","None","None","131000000","None","129000000","-135000000","None","614000000","614000000","None"
