"fiscalDateEnding","reportedCurrency","investments","changeInLiabilities","cashflowFromInvestment","otherCashflowFromInvestment","netBorrowings","cashflowFromFinancing","otherCashflowFromFinancing","changeInOperatingActivities","netIncome","changeInCash","operatingCashflow","otherOperatingCashflow","depreciation","dividendPayout","stockSaleAndPurchase","changeInInventory","changeInAccountReceivables","changeInNetIncome","capitalExpenditures","changeInReceivables","changeInExchangeRate","changeInCashAndCashEquivalents"
"2020-09-30","USD","5335000000","4854000000","-4289000000","-2315000000","2499000000","-86820000000","-3760000000","881000000","57411000000","-10435000000","80674000000","-7507000000","11056000000","-14081000000","-71478000000","-127000000","6917000000","6517000000","7309000000","8470000000","None","-10435000000"
"2019-09-30","USD","58093000000","-6623000000","45896000000","-1702000000","-7819000000","-90976000000","-2922000000","-896000000","55256000000","24311000000","69391000000","248000000","12547000000","-14119000000","-66116000000","-289000000","245000000","5076000000","10495000000","3176000000","None","24311000000"
"2018-09-30","USD","30845000000","47621000000","16066000000","-1466000000","432000000","-87876000000","-2527000000","30016000000","59531000000","5624000000","77434000000","-423000000","10903000000","-13712000000","-72069000000","828000000","-5322000000","-27694000000","13313000000","-13332000000","None","5624000000"
"2017-09-30","USD","-33542000000","8838000000","-46446000000","-453000000","29014000000","-17347000000","-1247000000","-8480000000","48351000000","-195000000","63598000000","-5318000000","10157000000","-12769000000","-32345000000","-2723000000","-2093000000","10640000000","12451000000","-6347000000","None","-195000000"
"2016-09-30","USD","-32022000000","-1867000000","-45977000000","-1221000000","22057000000","-20483000000","-1163000000","-902000000","45687000000","-636000000","65824000000","1090000000","10505000000","-12150000000","-29227000000","217000000","1095000000","9148000000","12734000000","1044000000","None","-636000000"
