"fiscalDateEnding","reportedCurrency","investments","changeInLiabilities","cashflowFromInvestment","otherCashflowFromInvestment","netBorrowings","cashflowFromFinancing","otherCashflowFromFinancing","changeInOperatingActivities","netIncome","changeInCash","operatingCashflow","otherOperatingCashflow","depreciation","dividendPayout","stockSaleAndPurchase","changeInInventory","changeInAccountReceivables","changeInNetIncome","capitalExpenditures","changeInReceivables","changeInExchangeRate","changeInCashAndCashEquivalents"
"2019-12-31","USD","-29027000000","852000000","-29027000000","-22672000000","13598000000","22193000000","226000000","186000000","-522000000","541000000","7375000000","892000000","5981000000","-2624000000","9534000000","77000000","-44000000","139000000","6355000000","-44000000","None","541000000"
"2018-12-31","USD","-3206000000","233000000","-3206000000","1769000000","478000000","-3102000000","9000000","171000000","4131000000","1361000000","7669000000","-242000000","3977000000","-2374000000","-1215000000","-108000000","-740000000","418000000","4975000000","-740000000","None","1361000000"
"2017-12-31","USD","-3214000000","107000000","-3214000000","385000000","478000000","-2343000000","9000000","719000000","1311000000","-561000000","4996000000","597000000","4002000000","-2346000000","3000000","-349000000","-158000000","-514000000","3599000000","-158000000","None","-561000000"
"2016-12-31","USD","-2044000000","620000000","-4742000000","19000000","1493000000","391000000","1193000000","65000000","-574000000","-968000000","3383000000","67000000","4268000000","-2309000000","14000000","17000000","-1091000000","76000000","2717000000","-1091000000","None","-968000000"
"2015-12-31","USD","-109000000","-2320000000","-5423000000","-42000000","1478000000","1484000000","2826000000","33000000","-7829000000","-588000000","3351000000","8966000000","4544000000","-2264000000","-556000000","-24000000","1431000000","-1417000000","5272000000","1431000000","None","-588000000"
