"fiscalDateEnding","reportedCurrency","totalAssets","intangibleAssets","earningAssets","otherCurrentAssets","totalLiabilities","totalShareholderEquity","deferredLongTermLiabilities","otherCurrentLiabilities","commonStock","retainedEarnings","otherLiabilities","goodwill","otherAssets","cash","totalCurrentLiabilities","shortTermDebt","currentLongTermDebt","otherShareholderEquity","propertyPlantEquipment","totalCurrentAssets","longTermInvestments","netTangibleAssets","shortTermInvestments","netReceivables","longTermDebt","inventory","accountsPayable","totalPermanentEquity","additionalPaidInCapital","commonStockTotalEquity","preferredStockTotalEquity","retainedEarningsTotalEquity","treasuryStock","accumulatedAmortization","otherNonCurrrentAssets","deferredLongTermAssetCharges","totalNonCurrentAssets","capitalLeaseObligations","totalLongTermDebt","otherNonCurrentLiabilities","totalNonCurrentLiabilities","negativeGoodwill","warrants","preferredStockRedeemable","capitalSurplus","liabilitiesAndShareholderEquity","cashAndShortTermInvestments","accumulatedDepreciation","commonStockSharesOutstanding"
"2020-05-31","USD","2498439000","363037000","None","36164000","660097000","1812535000","None","7312000","1846938000","-61215000","83468000","617934000","None","497222000","170381000","None","9004000","26812000","587163000","903289000","27016000","831564000","0","82217000","400420000","264321000","152750000","None","None","None","None","None","None","None","None","None","1595150000","7143000","None","None","489716000","None","None","None","None","None","None","None","None"
"2019-05-31","USD","2441592000","392056000","None","21058000","708439000","1704744000","0","26400000","1655273000","12103000","87633000","669846000","20730000","550797000","138545000","0","6332000","37368000","503898000","780829000","74233000","642842000","20199000","86550000","482261000","91529000","105813000","0","0","0","0","0","0","0","1660763000","0","1660763000","0","482261000","0","569894000","0","0","0","0","0","570996000","0","243000000"
"2018-05-31","USD","1314092000","226444000","None","48944000","140499000","1164013000","0","9587000","1113981000","27452000","68308000","522762000","16129000","59737000","43854000","0","2750000","22580000","303151000","194612000","50994000","414807000","45062000","16999000","28337000","22150000","31517000","0","0","0","0","0","0","0","1119480000","0","1119480000","0","28337000","0","96645000","0","0","0","0","0","104799000","0","166000000"
"2017-05-31","USD","315970421","1891237","None","1904000","42101541","273868880","0","2800000","274317000","-4123000","0","1200000","4849000","79910415","10317000","0","1642724","3675000","72455000","179413000","56163670","270778000","87346787","5305000","31785855","3887000","5874000","0","0","0","0","0","0","0","136603173","0","136603173","0","31786000","0","31785855","0","0","0","0","0","167257000","0","0"
"2016-05-31","USD","36279986","4317680","None","697997","1266492","35013494","0","0","40916880","-8320964","0","1200000","0","16472664","1266492","0","0","2417578","7309220","21892886","1560200","29495814","0","1778679","0","2088850","1266492","0","0","0","0","0","0","0","14387100","0","0","0","0","0","0","0","0","0","0","0","16472660","0","0"
