"date","open","high","low","close","volume"
"2018-09-28","15.0000","15.9000","13.2000","13.9352","7388646"
"2018-09-21","15.5300","16.6584","14.3300","15.3064","14134707"
"2018-09-14","15.5647","16.8598","12.1200","14.9816","17244988"
"2018-09-07","13.4745","16.3044","13.0500","15.4900","16995777"
"2018-08-31","12.0900","13.0688","10.3268","12.9600","21016191"
"2018-08-24","8.1700","10.8500","8.1200","10.7530","9768787"
"2018-08-17","7.7714","8.1500","6.5900","8.0700","5440056"
"2018-08-10","7.9150","8.1000","7.4959","7.7797","2556655"
"2018-08-03","8.6550","8.9100","7.8200","7.8990","3341560"
"2018-07-27","8.0950","8.7500","7.7496","8.5000","3021545"
"2018-07-20","8.9600","9.0550","7.7200","7.9380","4245748"
"2018-07-13","9.0150","9.3000","8.8400","8.9500","2357943"
"2018-07-06","9.1100","9.3200","8.7300","8.9287","1592661"
"2018-06-29","9.7300","10.0000","8.6900","9.0300","4765081"
"2018-06-22","8.8550","10.1000","8.6800","9.5710","6031473"
"2018-06-15","9.3600","9.5100","8.6194","8.8800","3161883"
"2018-06-08","9.2100","10.0649","8.8700","9.3100","5719006"
"2018-06-01","9.1457","9.5000","8.6800","9.0854","2651513"
"2018-05-25","9.8500","10.3200","9.0100","9.1900","3881858"
"2018-05-18","9.1710","10.2900","9.1600","9.5300","6877752"
"2018-05-11","7.6500","9.1700","7.6390","8.9492","3094491"
"2018-05-04","7.6650","7.9626","7.4800","7.6454","1697900"
"2018-04-27","8.2295","8.4200","7.5600","7.6000","2181175"
"2018-04-20","9.5900","10.0600","8.3000","8.3200","3838882"
"2018-04-13","8.0300","9.5340","7.0400","9.0200","3459748"
"2018-04-06","9.0100","9.9400","7.1103","7.9300","3956754"
"2018-03-29","10.1400","10.4123","8.8600","8.9599","2643213"
"2018-03-23","11.3750","11.6000","9.9824","10.2500","2827885"
"2018-03-16","11.1050","11.4300","10.6500","11.1300","1439689"
"2018-03-09","10.6100","11.8690","10.3900","10.9300","2487052"
"2018-03-02","11.1550","11.2700","9.3287","10.6500","3782673"
"2018-02-23","11.1550","12.2126","10.8366","10.9300","1877969"
"2018-02-16","13.0400","13.2830","10.9604","11.1200","2920401"
"2018-02-09","10.2380","14.3700","9.9500","12.8220","6752840"
"2018-02-02","16.6550","16.8700","10.7600","11.1062","8996670"
"2018-01-26","18.2750","18.5250","14.6889","16.3500","5205395"
"2018-01-19","18.8500","19.1100","16.3600","17.7300","4969423"
"2018-01-12","16.5950","19.8690","13.3021","14.4599","11236626"
"2018-01-05","15.5100","17.5000","13.3400","15.3845","8590111"
"2017-12-29","12.2450","15.8080","12.2450","14.7500","5204701"
"2017-12-22","11.2830","12.2700","11.1670","12.0303","2675546"
"2017-12-15","10.5423","11.7854","10.3806","11.0400","2996564"
"2017-12-08","9.2900","11.9850","8.9456","10.4865","3764876"
"2017-12-01","8.3860","10.0800","7.7000","8.9500","5540848"
"2017-11-24","6.9700","7.7500","6.8400","7.7000","1787925"
"2017-11-17","6.9170","7.5200","6.2323","6.9205","3844813"
"2017-11-10","6.1550","6.9700","6.1434","6.7390","3483705"
"2017-11-03","5.4950","6.1710","5.4900","6.0610","2807888"
"2017-10-27","5.6050","5.6400","5.2120","5.2600","1073715"
"2017-10-20","6.2400","6.4380","5.0679","5.4900","3509328"
"2017-10-13","5.9400","6.3426","5.9000","6.2148","1529811"
"2017-10-06","5.7700","6.2680","5.6500","5.9500","1888114"
"2017-09-29","5.4050","5.8000","5.3700","5.7000","1109478"
"2017-09-22","5.3000","5.6500","5.2500","5.3999","1282409"
"2017-09-15","5.0100","5.3100","4.9246","5.2301","939597"
"2017-09-08","4.8550","5.0500","4.7800","4.9300","581736"
"2017-09-01","4.8100","4.8650","4.7297","4.8347","400877"
"2017-08-25","4.6450","4.8900","4.5479","4.7404","497650"
"2017-08-18","4.6750","4.8000","4.6090","4.6400","532251"
"2017-08-11","4.6550","4.7992","4.4700","4.6300","892668"
"2017-08-04","5.2406","5.3500","4.4600","4.5490","1235778"
"2017-07-28","5.0200","5.4500","5.0000","5.2299","1412868"
"2017-07-21","4.5851","5.2000","4.5568","4.9800","1392113"
"2017-07-14","4.0489","4.7100","3.9900","4.5500","1167487"
"2017-07-07","4.1150","4.2100","3.9900","4.0169","316966"
"2017-06-30","4.2000","4.2290","4.0000","4.1000","430511"
"2017-06-23","4.0700","4.2800","3.9700","4.1400","652046"
"2017-06-16","3.9010","4.3000","3.8492","4.0500","900920"
"2017-06-09","3.9600","3.9700","3.3953","3.8800","1372890"
"2017-06-02","4.0945","4.1600","3.8200","3.9237","720017"
"2017-05-26","4.2550","4.3500","3.9997","4.1800","734543"
"2017-05-19","4.4200","4.5299","4.1301","4.1900","662177"
"2017-05-12","4.5550","4.6300","3.8409","4.3100","1504517"
"2017-05-05","4.5600","4.9700","4.4500","4.5100","1184668"
"2017-04-28","4.9710","5.1100","4.3000","4.5300","1578344"
"2017-04-21","5.2729","5.3900","4.8700","4.9601","1927382"
"2017-04-13","5.9892","6.6000","5.1000","5.4242","2509513"
"2017-04-07","5.0300","5.9477","4.9871","5.9082","1648269"
"2017-03-31","4.9346","5.1650","4.7513","5.0400","730008"
"2017-03-24","4.7959","4.9299","4.5100","4.6500","630130"
"2017-03-17","4.9086","4.9900","4.7800","4.8600","401866"
"2017-03-10","5.1360","5.2094","4.4624","4.9300","1265249"
"2017-03-03","4.8100","5.2650","4.7600","5.1233","1096083"
"2017-02-24","5.0940","5.1500","4.5800","4.8100","1029112"
"2017-02-17","4.2250","5.1500","4.1800","5.0108","1598802"
"2017-02-10","4.0000","4.2900","3.9197","4.2100","737185"
"2017-02-03","3.9940","4.2400","3.8000","4.2200","597838"
"2017-01-27","4.1800","4.3000","3.9543","4.0000","510118"
"2017-01-20","4.3210","4.4000","4.1000","4.1849","602333"
"2017-01-13","4.0100","4.3300","3.9600","4.1315","936978"
"2017-01-06","3.7700","4.0400","3.7200","4.0200","526183"
"2016-12-30","3.6100","3.8700","3.5480","3.7600","484445"
"2016-12-23","3.8160","3.8500","3.0500","3.5370","589461"
"2016-12-16","3.8201","4.2800","3.7700","3.8490","487784"
"2016-12-09","4.1491","4.1600","3.6500","3.8285","611751"
"2016-12-02","3.9010","4.2700","3.5000","4.0409","654012"
"2016-11-25","4.9100","4.9100","3.0000","3.8435","1070685"
"2016-11-18","3.6270","5.7900","3.5200","4.8000","2003810"
"2016-11-11","2.9899","3.6685","2.8300","3.4300","790357"
"2016-11-04","2.7500","2.9700","2.7200","2.8307","337103"
"2016-10-28","2.8899","2.9400","2.5452","2.7300","392803"
"2016-10-21","2.7300","3.1200","2.6820","2.8699","508059"
"2016-10-14","2.6800","2.8800","2.5200","2.6466","405172"
"2016-10-07","2.6100","3.1000","2.4919","2.6750","474490"
"2016-09-30","2.4894","2.7200","2.4600","2.6100","190814"
"2016-09-23","2.4000","2.4600","2.2800","2.4300","159553"
"2016-09-16","2.2900","2.4620","2.2002","2.3729","198759"
"2016-09-09","2.1200","2.3700","2.1200","2.3076","211117"
"2016-09-02","1.9874","2.0637","1.8700","2.0600","91791"
"2016-08-26","1.9100","2.0400","1.8190","2.0016","180333"
"2016-08-19","1.8262","1.8800","1.7300","1.8311","137640"
"2016-08-12","2.1605","2.1605","1.7700","1.8400","309828"
"2016-08-05","1.7395","2.0000","1.7215","1.9415","376220"
"2016-07-29","1.9336","1.9336","1.6390","1.7001","190962"
"2016-07-22","1.3700","1.7155","1.3700","1.7155","189344"
"2016-07-15","1.2638","1.3900","1.2500","1.3637","91314"
"2016-07-08","1.2800","1.2900","0.9800","1.2600","43150"
"2016-07-01","1.1694","1.2500","1.1000","1.1870","30195"
"2016-06-24","1.1388","1.4000","1.1100","1.1680","17400"
"2016-06-17","1.1580","1.1580","1.0923","1.0923","122694"
"2016-06-10","1.1694","1.1798","1.1445","1.1541","32039"
"2016-06-03","1.0750","1.1497","1.0350","1.1480","49671"
"2016-05-27","1.0923","1.1300","1.0738","1.0760","28805"
"2016-05-20","1.1430","1.1430","1.0923","1.0923","25135"
"2016-05-13","1.1300","1.1650","1.1214","1.1500","25815"
"2016-05-06","1.2168","1.2168","1.0779","1.1000","130648"
"2016-04-29","1.2993","1.3500","1.1926","1.1926","29040"
"2016-04-22","1.1977","1.3816","1.1580","1.2800","193965"
"2016-04-15","1.1010","1.2500","1.0910","1.2010","76625"
"2016-04-08","1.0232","1.0873","0.9928","1.0873","225982"
"2016-04-01","0.9830","1.0500","0.9772","1.0390","252634"
"2016-03-24","1.0143","1.0220","1.0143","1.0147","10265"
"2016-03-18","0.9497","0.9497","0.9233","0.9233","11560"
"2016-03-11","0.8676","0.9497","0.8676","0.9497","6660"
"2016-03-04","0.8181","0.8931","0.8181","0.8676","4433"
"2016-02-26","0.8635","0.9648","0.7846","0.8181","35049"
"2016-02-19","0.7779","0.8580","0.7779","0.8550","24351"
"2016-02-12","0.7850","0.7928","0.7686","0.7779","5934"
"2016-02-05","0.8536","0.8607","0.7850","0.7850","155590"
"2016-01-29","0.8425","0.8425","0.8352","0.8352","900"
"2016-01-22","0.8401","0.8452","0.8270","0.8425","7697"
"2016-01-15","0.8546","0.8550","0.8455","0.8501","36700"
"2016-01-08","0.9261","0.9261","0.7896","0.8546","19309"
"2015-12-31","0.8771","0.9276","0.8771","0.9156","13414"
"2015-12-24","0.8643","0.8771","0.8643","0.8771","450"
"2015-12-18","0.8980","0.8980","0.8725","0.8725","41503"
"2015-12-11","0.9584","0.9584","0.8980","0.8980","59209"
"2015-12-04","0.9573","0.9744","0.9442","0.9684","13843"
"2015-11-27","0.9573","0.9573","0.9573","0.9573","0"
"2015-11-20","1.0150","1.1231","0.9444","0.9573","52957"
"2015-11-13","1.0200","1.0870","1.0150","1.0150","34237"
"2015-11-06","0.9485","1.1868","0.9345","0.9750","84774"
"2015-10-30","0.9234","0.9234","0.8765","0.8835","17300"
"2015-10-23","0.7093","0.9287","0.7091","0.9287","35384"
"2015-10-16","0.6500","0.6500","0.6500","0.6500","0"
"2015-10-09","0.6500","0.6500","0.6500","0.6500","0"
"2015-10-02","0.6500","0.6500","0.6500","0.6500","0"
"2015-09-25","0.6500","0.6500","0.6500","0.6500","0"
"2015-09-18","0.6500","0.6500","0.6500","0.6500","0"
"2015-09-11","0.6500","0.6500","0.6500","0.6500","0"
"2015-09-04","0.6500","0.6500","0.6500","0.6500","0"
"2015-08-28","0.6500","0.6500","0.6500","0.6500","50"
"2015-08-21","0.6500","0.6500","0.6500","0.6500","50"
"2015-08-14","0.6500","0.6500","0.6500","0.6500","0"
"2015-08-07","0.6500","0.6500","0.6500","0.6500","0"
"2015-07-31","0.8307","0.8307","0.6500","0.6500","228"
"2015-07-24","0.8307","0.8307","0.8307","0.8307","0"
"2015-07-17","0.8307","0.8307","0.8307","0.8307","0"
"2015-07-10","0.8307","0.8307","0.8307","0.8307","0"
"2015-07-02","0.8307","0.8307","0.8307","0.8307","0"
"2015-06-26","0.8307","0.8307","0.8307","0.8307","0"
"2015-06-19","0.8307","0.8307","0.8307","0.8307","0"
"2015-06-12","0.8307","0.8307","0.8307","0.8307","0"
"2015-06-05","0.8307","0.8307","0.8307","0.8307","0"
"2015-05-29","0.8307","0.8307","0.8307","0.8307","0"
"2015-05-22","0.8307","0.8307","0.8307","0.8307","0"
"2015-05-15","0.8307","0.8307","0.8307","0.8307","0"
"2015-05-08","0.9500","0.9500","0.8307","0.8307","3250"
"2015-05-01","0.9500","0.9500","0.9500","0.9500","10000"
"2015-04-24","0.9500","0.9500","0.9500","0.9500","0"
"2015-04-17","0.9500","0.9500","0.9500","0.9500","0"
"2015-04-10","0.7250","0.9500","0.7250","0.9500","50000"
"2015-04-02","0.7250","0.7250","0.7250","0.7250","0"
"2015-03-27","0.7250","0.7250","0.7250","0.7250","0"
