"fiscalDateEnding","reportedCurrency","investments","changeInLiabilities","cashflowFromInvestment","otherCashflowFromInvestment","netBorrowings","cashflowFromFinancing","otherCashflowFromFinancing","changeInOperatingActivities","netIncome","changeInCash","operatingCashflow","otherOperatingCashflow","depreciation","dividendPayout","stockSaleAndPurchase","changeInInventory","changeInAccountReceivables","changeInNetIncome","capitalExpenditures","changeInReceivables","changeInExchangeRate","changeInCashAndCashEquivalents"
"2020-12-31","USD","None","None","None","None","None","None","None","None","-22440000000","None","None","None","None","None","None","None","None","None","0","None","None","None"
"2019-12-31","USD","-2415000000","3725000000","-23084000000","3692000000","8662000000","-6618000000","-34000000","-234000000","14774000000","14000000","29716000000","-1623000000","18998000000","-14844000000","-436000000","72000000","-2640000000","-3590000000","24361000000","-2640000000","None","14000000"
"2018-12-31","USD","-995000000","2321000000","-16446000000","4123000000","-4925000000","-19446000000","-97000000","-25000000","21421000000","122000000","36014000000","916000000","18745000000","-14041000000","-480000000","-3107000000","-545000000","-3737000000","19574000000","-545000000","-257000000","-135000000"
"2017-12-31","USD","-15730000000","5104000000","-15730000000","2076000000","-1048000000","-15130000000","-334000000","-117000000","19710000000","-480000000","30066000000","-363000000","19893000000","-13001000000","-747000000","-1682000000","-3954000000","-6888000000","15402000000","-3954000000","314000000","-480000000"
"2016-12-31","USD","-12403000000","915000000","-12403000000","902000000","4293000000","-9293000000","-162000000","171000000","7840000000","-48000000","22082000000","-391000000","22308000000","-12453000000","-977000000","-388000000","-2090000000","-3074000000","16163000000","-2090000000","-434000000","-48000000"
