"fiscalDateEnding","reportedCurrency","totalRevenue","totalOperatingExpense","costOfRevenue","grossProfit","ebit","netIncome","researchAndDevelopment","effectOfAccountingCharges","incomeBeforeTax","minorityInterest","sellingGeneralAdministrative","otherNonOperatingIncome","operatingIncome","otherOperatingExpense","interestExpense","taxProvision","interestIncome","netInterestIncome","extraordinaryItems","nonRecurring","otherItems","incomeTaxExpense","totalOtherIncomeExpense","discontinuedOperations","netIncomeFromContinuingOperations","netIncomeApplicableToCommonShares","preferredStockAndOtherAdjustments"
"2020-12-31","USD","181502000000","210385000000","None","None","-28883000000","-22440000000","None","None","-28883000000","None","None","None","-28883000000","28425000000","None","-5632000000","None","None","None","None","None","-5632000000","None","None","-23251000000","-22440000000","None"
"2019-12-31","USD","264938000000","63425000000","180627000000","84311000000","20886000000","14340000000","None","None","20056000000","434000000","41923000000","None","20886000000","20233000000","830000000","5282000000","4611000000","-830000000","740000000","1269000000","None","5282000000","8120000000","None","14774000000","14340000000","None"
"2018-12-31","USD","279332000000","257208000000","211599000000","67733000000","50464000000","20840000000","0","None","30953000000","6734000000","11480000000","7355000000","22124000000","35230000000","766000000","9532000000","6589000000","-766000000","291000000","1466000000","None","9532000000","9595000000","None","21421000000","20840000000","None"
"2017-12-31","USD","237162000000","225088000000","182238000000","54924000000","39168000000","19710000000","1063000000","None","18674000000","6812000000","10956000000","5380000000","12074000000","32459000000","601000000","-1174000000","4779000000","-601000000","5942000000","1790000000","None","-1174000000","7201000000","None","19848000000","19710000000","None"
"2016-12-31","USD","218608000000","217672000000","179496000000","39112000000","30730000000","7840000000","1058000000","None","7969000000","6505000000","10799000000","4806000000","936000000","31375000000","453000000","-406000000","4353000000","-453000000","None","1467000000","None","-406000000","7486000000","None","8375000000","7840000000","None"
