"fiscalDateEnding","reportedCurrency","investments","changeInLiabilities","cashflowFromInvestment","otherCashflowFromInvestment","netBorrowings","cashflowFromFinancing","otherCashflowFromFinancing","changeInOperatingActivities","netIncome","changeInCash","operatingCashflow","otherOperatingCashflow","depreciation","dividendPayout","stockSaleAndPurchase","changeInInventory","changeInAccountReceivables","changeInNetIncome","capitalExpenditures","changeInReceivables","changeInExchangeRate","changeInCashAndCashEquivalents"
"2020-12-31","USD","-6891000000","412000000","-20796000000","354000000","5722000000","-12917000000","261000000","132000000","20899000000","1671000000","35384000000","331000000","10482000000","-5568000000","-13332000000","687000000","883000000","14485000000","14259000000","-883000000","None","1671000000"
"2019-12-31","USD","2140000000","1672000000","-14405000000","-332000000","765000000","-17565000000","72000000","2765000000","21048000000","1175000000","33145000000","1000000000","10826000000","-5576000000","-12826000000","-1481000000","-935000000","1015000000","16213000000","-935000000","None","1175000000"
"2018-12-31","USD","3856000000","99000000","-11239000000","86000000","-2143000000","-18607000000","-748000000","41000000","21053000000","-414000000","29432000000","1563000000","9085000000","-5541000000","-10175000000","-214000000","-1714000000","7939000000","15181000000","-1714000000","None","-414000000"
"2017-12-31","USD","6575000000","5348000000","-15762000000","-10559000000","-364000000","-8475000000","-194000000","-1000000","9601000000","-2127000000","22110000000","317000000","8129000000","-5072000000","-2845000000","-1300000000","-781000000","13305000000","11778000000","-781000000","None","-2127000000"
"2016-12-31","USD","-2056000000","-31000000","-25817000000","-14136000000","1219000000","-5739000000","-554000000","685000000","10316000000","-9748000000","21808000000","83000000","7790000000","-4925000000","-1479000000","119000000","65000000","14958000000","9625000000","65000000","None","-9748000000"
