"fiscalDateEnding","reportedCurrency","totalAssets","intangibleAssets","earningAssets","otherCurrentAssets","totalLiabilities","totalShareholderEquity","deferredLongTermLiabilities","otherCurrentLiabilities","commonStock","retainedEarnings","otherLiabilities","goodwill","otherAssets","cash","totalCurrentLiabilities","shortTermDebt","currentLongTermDebt","otherShareholderEquity","propertyPlantEquipment","totalCurrentAssets","longTermInvestments","netTangibleAssets","shortTermInvestments","netReceivables","longTermDebt","inventory","accountsPayable","totalPermanentEquity","additionalPaidInCapital","commonStockTotalEquity","preferredStockTotalEquity","retainedEarningsTotalEquity","treasuryStock","accumulatedAmortization","otherNonCurrrentAssets","deferredLongTermAssetCharges","totalNonCurrentAssets","capitalLeaseObligations","totalLongTermDebt","otherNonCurrentLiabilities","totalNonCurrentLiabilities","negativeGoodwill","warrants","preferredStockRedeemable","capitalSurplus","liabilitiesAndShareholderEquity","cashAndShortTermInvestments","accumulatedDepreciation","commonStockSharesOutstanding"
"2020-12-31","USD","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","-7160000000","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"2019-12-31","USD","67887000000","17025000000","None","1786000000","27524000000","31088000000","None","861000000","23853000000","25847000000","8307000000","23195000000","2443000000","3860000000","10863000000","1478000000","1478000000","-18612000000","8038000000","15667000000","883000000","-70000000","280000000","5425000000","16661000000","4316000000","9385000000","None","None","23853000000","None","25847000000","-10147000000","None","52220000000","None","3079000000","755000000","16661000000","3944000000","16661000000","None","None","None","None","67887000000","4140000000","-8761000000","1781000000"
"2018-12-31","USD","67173000000","18942000000","None","1568000000","36451000000","30524000000","None","868000000","23512000000","24560000000","8080000000","23254000000","2192000000","3844000000","9012000000","207000000","207000000","-7586000000","7563000000","14632000000","897000000","-11672000000","242000000","5182000000","19359000000","3796000000","2975000000","None","None","23512000000","None","24560000000","-9962000000","None","17000000","None","52541000000","None","19359000000","3984000000","27439000000","None","None","None","None","67173000000","4086000000","-8143000000","1770000000"
"2017-12-31","USD","76250000000","21473000000","None","1687000000","45152000000","30897000000","0","798000000","23206000000","23978000000","9030000000","24020000000","2483000000","9407000000","8912000000","714000000","714000000","-16287000000","7607000000","20147000000","883000000","-14596000000","203000000","5249000000","27210000000","3601000000","8198000000","0","0","23206000000","0","23978000000","-10225000000","None","176000000","None","1944000000","None","27210000000","9030000000","36240000000","None","None","None","None","76250000000","9610000000","-7658000000","1749000000"
"2016-12-31","USD","52666000000","4539000000","None","2319000000","31949000000","20538000000","0","245000000","13027000000","25565000000","4608000000","7683000000","5008000000","18620000000","6660000000","1325000000","1325000000","-18054000000","5705000000","26776000000","2947000000","8316000000","155000000","3248000000","20681000000","2434000000","5090000000","0","0","13027000000","0","25565000000","-10791000000","None","2753000000","None","2263000000","None","20681000000","4608000000","25289000000","None","None","None","None","52666000000","18775000000","-6661000000","1483000000"
