"date","open","high","low","close","volume"
"2016-08-31","10.2000","11.0000","8.5000","9.1700","35087414"
"2016-07-29","9.1600","9.9300","8.5500","9.8800","20616292"
"2016-06-30","11.1300","11.6150","8.2450","9.2400","42904712"
"2016-05-31","10.6200","11.5000","8.6300","11.3200","34190934"
"2016-04-29","8.7200","11.6900","8.6000","10.4800","37978823"
"2016-03-31","6.3100","9.1000","6.2100","8.7100","40274914"
"2016-02-29","7.1500","7.2000","5.7042","6.3000","45438227"
"2016-01-29","6.5100","6.7000","4.5000","6.6800","40380938"
"2015-12-31","7.4300","7.5700","6.0500","6.7200","26186710"
"2015-11-30","6.3500","7.6200","6.3300","7.4100","24629930"
"2015-10-30","5.8200","6.7800","5.3210","6.3300","26809804"
"2015-09-30","7.2500","7.9000","5.4700","5.7800","29295497"
"2015-08-31","7.2900","8.8300","6.1900","7.4900","51348390"
"2015-07-31","8.2000","8.3000","6.9000","7.2900","17271039"
"2015-06-30","8.5000","9.3000","7.8945","8.1600","28493871"
"2015-05-29","8.3300","8.8900","7.6807","8.4100","25402761"
"2015-04-30","8.1800","10.8300","8.0600","8.1600","32650767"
"2015-03-31","7.0400","10.2400","6.8800","8.1600","24154334"
"2015-02-27","8.6700","8.6700","6.3299","7.0750","14242710"
"2015-01-30","9.3000","9.6799","8.3100","8.3400","9742976"
"2014-12-31","10.0300","10.0300","8.1000","9.1800","17588626"
"2014-11-28","11.3800","11.9000","9.3450","9.6800","17341900"
"2014-10-31","10.3400","13.0400","9.6500","11.3600","36151004"
"2014-09-30","10.6100","11.4900","9.7400","9.8500","17669804"
"2014-08-29","10.0600","10.9000","8.6000","10.5900","26489400"
"2014-07-31","10.9500","14.2000","9.2000","10.1000","42509600"
"2014-06-30","2.3000","12.1998","2.0900","10.8100","65441400"
"2014-05-30","2.3500","2.5900","1.8700","2.2500","94203200"
"2014-04-30","3.3900","3.5300","2.1300","2.3700","125693600"
"2014-03-31","3.2000","3.8900","3.0000","3.3300","179521600"
"2014-02-28","2.4900","3.9500","2.3700","3.2900","196105200"
"2014-01-31","2.9200","2.9700","2.2700","2.5800","98344000"
"2013-12-31","2.1000","3.0000","1.9000","2.9000","107570000"
"2013-11-29","1.7500","2.2400","1.6600","2.1000","56386400"
"2013-10-31","2.0700","2.3800","1.6300","1.7300","93381200"
"2013-09-30","1.7900","2.9200","1.7300","2.0700","219515200"
"2013-08-30","1.9200","3.0300","1.2200","1.7000","244567600"
"2013-07-31","0.8200","2.2000","0.7953","1.7500","211266400"
"2013-06-28","0.6700","0.8000","0.6100","0.7961","29358000"
"2013-05-31","0.6100","0.7300","0.5900","0.6820","30388000"
"2013-04-30","0.6199","0.6488","0.4900","0.6099","38809600"
"2013-03-28","0.6700","0.7087","0.5100","0.5950","48362000"
"2013-02-28","0.7190","0.8300","0.6500","0.6900","31270000"
"2013-01-31","0.5050","0.7500","0.5000","0.6550","37462400"
"2012-12-31","0.5500","0.5800","0.4580","0.4995","21135200"
"2012-11-30","0.7100","0.7200","0.4400","0.5250","24336000"
"2012-10-31","0.5900","0.7600","0.5600","0.7200","19159200"
"2012-09-28","0.5500","0.6670","0.5100","0.5850","12282400"
"2012-08-31","0.5300","0.6140","0.4520","0.5470","6068400"
"2012-07-31","0.4500","0.5870","0.4405","0.4800","4791600"
"2012-06-29","0.4200","0.5552","0.3800","0.4600","4734400"
"2012-05-31","0.5500","0.5700","0.4024","0.4200","6556400"
"2012-04-30","0.7000","0.7100","0.5200","0.5400","7255600"
"2012-03-30","0.5605","0.7060","0.5605","0.6690","9562400"
"2012-02-29","0.7000","0.8990","0.5400","0.5800","15915200"
"2012-01-31","0.4400","0.6920","0.3999","0.6800","16962400"
"2011-12-30","0.5200","0.5200","0.3500","0.4280","13529200"
"2011-11-30","0.6200","0.6800","0.5000","0.5195","3231200"
