"fiscalDateEnding","reportedCurrency","investments","changeInLiabilities","cashflowFromInvestment","otherCashflowFromInvestment","netBorrowings","cashflowFromFinancing","otherCashflowFromFinancing","changeInOperatingActivities","netIncome","changeInCash","operatingCashflow","otherOperatingCashflow","depreciation","dividendPayout","stockSaleAndPurchase","changeInInventory","changeInAccountReceivables","changeInNetIncome","capitalExpenditures","changeInReceivables","changeInExchangeRate","changeInCashAndCashEquivalents"
"2019-12-31","USD","-8057069","-4634399","-9044995","-8057070","94128860","105397595","-780406","-3513512","-120551777","-1497536","-97850136","3215725","4666644","None","12049141","None","2616288","17430844","987926","2022827","None","-1497536"
"2018-12-31","USD","44504930","-2251539","42419908","44504930","97443617","31037302","1809526","-1362278","-96967830","-92946","-73550156","7894211","5069328","None","29227776","None","2686844","10270794","2085022","2434880","None","-92946"
"2017-12-31","USD","-18537242","-8761648","-27831144","1000000","97443617","95690172","1342250","4140747","-88205772","4650107","-63208921","4359755","3788886","0","94347922","0","9818306","15529816","10293902","10080042","None","4650107"
"2016-12-31","USD","19210359","12571089","16271889","-200000","97443617","7786942","1491181","575290","-73740339","-38496221","-62555052","-4963656","3352254","0","6295761","0","-8521899","9462407","2738470","-9236807","None","-38496221"
"2015-12-31","USD","-53042563","16735389","-54824110","-52042560","None","84351720","-149560","1049225","-29102840","17088710","-12438900","-4030851","1048430","0","84501280","0","-4528852","5578331","2781540","-4528852","None","17088711"
