"fiscalDateEnding","reportedCurrency","totalRevenue","totalOperatingExpense","costOfRevenue","grossProfit","ebit","netIncome","researchAndDevelopment","effectOfAccountingCharges","incomeBeforeTax","minorityInterest","sellingGeneralAdministrative","otherNonOperatingIncome","operatingIncome","otherOperatingExpense","interestExpense","taxProvision","interestIncome","netInterestIncome","extraordinaryItems","nonRecurring","otherItems","incomeTaxExpense","totalOtherIncomeExpense","discontinuedOperations","netIncomeFromContinuingOperations","netIncomeApplicableToCommonShares","preferredStockAndOtherAdjustments"
"2020-12-31","TWD","1339255000000","None","628125000000","711130000000","None","517885000000","None","None","584777000000","965000000","35570000000","None","566784000000","-710000000","None","66619000000","10530000000","None","None","None","None","66619000000","None","None","None","517885000000","None"
"2019-12-31","TWD","1069985448000","696639100000","577286947000","492698501000","679997200000","345263668000","91418700000","0","389845336000","685302000","28085836000","0","372694778000","-155752000","3250900000","44501527000","16485488000","12938500000","0","0","0","44501527000","3573900000","0","354027000000","345263668000","0"
"2018-12-31","TWD","1031473557000","646309200000","533487516000","497986041000","693140500000","351130884000","85895600000","0","397510263000","678731000","26253711000","0","383625907000","784125000","3051100000","46325857000","14012124000","11643300000","0","0","0","46325857000","847300000","0","363106200000","351130884000","0"
"2017-12-31","TWD","977447241000","590785500000","482616286000","494830955000","659634900000","343111476000","80732500000","0","396133030000","699700000","27169205000","0","385546963000","258700000","3330300000","52986182000","10200639000","6134400000","0","0","0","51122900000","3370400000","0","345039000000","344998300000","0"
"2016-12-31","TWD","947938344000","569997900000","473077173000","474861171000","613056200000","334247180000","71207700000","0","385959380000","795100000","25696430000","0","377799433000","45800000","3306100000","51621144000","8025592000","3011400000","0","0","0","54124400000","4999000000","0","331797300000","331713700000","0"
