"fiscalDateEnding","reportedCurrency","totalRevenue","totalOperatingExpense","costOfRevenue","grossProfit","ebit","netIncome","researchAndDevelopment","effectOfAccountingCharges","incomeBeforeTax","minorityInterest","sellingGeneralAdministrative","otherNonOperatingIncome","operatingIncome","otherOperatingExpense","interestExpense","taxProvision","interestIncome","netInterestIncome","extraordinaryItems","nonRecurring","otherItems","incomeTaxExpense","totalOtherIncomeExpense","discontinuedOperations","netIncomeFromContinuingOperations","netIncomeApplicableToCommonShares","preferredStockAndOtherAdjustments"
"2020-02-29","USD","2699161000","1600299000","1342220000","1356941000","884013000","1584391000","1080391000","None","798382000","None","464580000","1127371000","-243358000","None","85631000","-786009000","4816000","-80815000","None","55328000","None","-786009000","1067227000","None","1584391000","1584391000","None"
"2019-02-28","USD","2865791000","2745768000","1407399000","1458392000","363016000","-179094000","914009000","None","-4647000","None","424360000","12445000","120023000","None","60362000","174447000","11926000","-48436000","None","76753000","None","174447000","-76234000","None","-179094000","-179094000","None"
"2018-02-28","USD","2409170000","1899840000","947230000","1461940000","538946000","520831000","714444000","None","451204000","None","238166000","None","509330000","None","685000","18062000","17381000","16696000","87689000","79635000","None","18062000","-74822000","87689000","433142000","520831000","None"
"2017-02-28","USD","2317674000","2112494000","1029527000","1288147000","235876000","21151000","831398000","None","117016000","None","243193000","17022000","205180000","8376000","368000","73022000","13198000","12830000","-53670000","105186000","None","72608000","-100994000","-53670000","43994000","21151000","None"
"2016-02-29","USD","2725828000","2047831000","1494736000","1231092000","-799054000","-811400000","1054257000","None","-799054000","None","274908000","17685000","-816739000","10748000","421000","10716000","20458000","None","-72959000","707918000","None","12346000","-808625000","-72959000","-811400000","-811400000","None"
